sample_id,complexity_label,method,strength,replicate,top1,rank,rr
00105341,medium,robust,4,0,1,1,1.0
00105341,medium,baseline,4,1,1,1,1.0
00105341,medium,robust,4,1,1,1,1.0
00137199,medium,baseline,0,0,1,1,1.0
00137199,medium,robust,0,0,1,1,1.0
00137199,medium,baseline,0,1,1,1,1.0
00137199,medium,robust,0,1,1,1,1.0
00137199,medium,baseline,1,0,1,1,1.0
00137199,medium,robust,1,0,1,1,1.0
00137199,medium,baseline,1,1,1,1,1.0
00137199,medium,robust,1,1,1,1,1.0
00137199,medium,baseline,2,0,1,1,1.0
00137199,medium,robust,2,0,1,1,1.0
00137199,medium,baseline,2,1,1,1,1.0
00137199,medium,robust,2,1,1,1,1.0
00137199,medium,baseline,3,0,1,1,1.0
00137199,medium,robust,3,0,1,1,1.0
00137199,medium,baseline,3,1,1,1,1.0
00137199,medium,robust,3,1,1,1,1.0
00137199,medium,baseline,4,0,1,1,1.0
00137199,medium,robust,4,0,1,1,1.0
00137199,medium,baseline,4,1,0,87,0.011494
00137199,medium,robust,4,1,0,2,0.5
00059502,medium,baseline,0,0,1,1,1.0
00059502,medium,robust,0,0,1,1,1.0
00059502,medium,baseline,0,1,1,1,1.0
00059502,medium,robust,0,1,1,1,1.0
00059502,medium,baseline,1,0,1,1,1.0
00059502,medium,robust,1,0,1,1,1.0
00059502,medium,baseline,1,1,1,1,1.0
00059502,medium,robust,1,1,1,1,1.0
00059502,medium,baseline,2,0,0,2,0.5
00059502,medium,robust,2,0,0,2,0.5
00059502,medium,baseline,2,1,0,5,0.2
00059502,medium,robust,2,1,0,4,0.25
00059502,medium,baseline,3,0,1,1,1.0
00059502,medium,robust,3,0,1,1,1.0
00059502,medium,baseline,3,1,1,1,1.0
00059502,medium,robust,3,1,1,1,1.0
00059502,medium,baseline,4,0,1,1,1.0
00059502,medium,robust,4,0,1,1,1.0
00059502,medium,baseline,4,1,1,1,1.0
00059502,medium,robust,4,1,1,1,1.0
00183660,medium,baseline,0,0,1,1,1.0
00183660,medium,robust,0,0,1,1,1.0
00183660,medium,baseline,0,1,1,1,1.0
00183660,medium,robust,0,1,1,1,1.0
00183660,medium,baseline,1,0,1,1,1.0
00183660,medium,robust,1,0,1,1,1.0
00183660,medium,baseline,1,1,1,1,1.0
00183660,medium,robust,1,1,1,1,1.0
00183660,medium,baseline,2,0,1,1,1.0
00183660,medium,robust,2,0,1,1,1.0
00183660,medium,baseline,2,1,1,1,1.0
00183660,medium,robust,2,1,1,1,1.0
00183660,medium,baseline,3,0,1,1,1.0
00183660,medium,robust,3,0,1,1,1.0
00183660,medium,baseline,3,1,1,1,1.0
00183660,medium,robust,3,1,1,1,1.0
00183660,medium,baseline,4,0,0,4,0.25
00183660,medium,robust,4,0,1,1,1.0
00183660,medium,baseline,4,1,1,1,1.0
00183660,medium,robust,4,1,1,1,1.0
00244602,medium,baseline,0,0,1,1,1.0
00244602,medium,robust,0,0,1,1,1.0
00244602,medium,baseline,0,1,1,1,1.0
00244602,medium,robust,0,1,1,1,1.0
00244602,medium,baseline,1,0,1,1,1.0
00244602,medium,robust,1,0,1,1,1.0
00244602,medium,baseline,1,1,1,1,1.0
00244602,medium,robust,1,1,1,1,1.0
00244602,medium,baseline,2,0,1,1,1.0
00244602,medium,robust,2,0,1,1,1.0
00244602,medium,baseline,2,1,0,2,0.5
00244602,medium,robust,2,1,1,1,1.0
00244602,medium,baseline,3,0,0,3,0.333333
00244602,medium,robust,3,0,0,2,0.5
00244602,medium,baseline,3,1,1,1,1.0
00244602,medium,robust,3,1,1,1,1.0
00244602,medium,baseline,4,0,0,2,0.5
00244602,medium,robust,4,0,1,1,1.0
00244602,medium,baseline,4,1,0,3,0.333333
00244602,medium,robust,4,1,0,3,0.333333
00088882,medium,baseline,0,0,1,1,1.0
00088882,medium,robust,0,0,1,1,1.0
00088882,medium,baseline,0,1,1,1,1.0
00088882,medium,robust,0,1,1,1,1.0
00088882,medium,baseline,1,0,1,1,1.0
00088882,medium,robust,1,0,1,1,1.0
00088882,medium,baseline,1,1,1,1,1.0
00088882,medium,robust,1,1,1,1,1.0
00088882,medium,baseline,2,0,1,1,1.0
00088882,medium,robust,2,0,0,2,0.5
00088882,medium,baseline,2,1,1,1,1.0
00088882,medium,robust,2,1,1,1,1.0
00088882,medium,baseline,3,0,1,1,1.0
00088882,medium,robust,3,0,1,1,1.0
00088882,medium,baseline,3,1,0,2,0.5
00088882,medium,robust,3,1,1,1,1.0
00088882,medium,baseline,4,0,1,1,1.0
00088882,medium,robust,4,0,1,1,1.0
00088882,medium,baseline,4,1,1,1,1.0
00088882,medium,robust,4,1,1,1,1.0
00157866,medium,baseline,0,0,1,1,1.0
00157866,medium,robust,0,0,1,1,1.0
00157866,medium,baseline,0,1,1,1,1.0
00157866,medium,robust,0,1,1,1,1.0
00157866,medium,baseline,1,0,1,1,1.0
00157866,medium,robust,1,0,1,1,1.0
00157866,medium,baseline,1,1,1,1,1.0
00157866,medium,robust,1,1,1,1,1.0
00157866,medium,baseline,2,0,1,1,1.0
00157866,medium,robust,2,0,0,2,0.5
00157866,medium,baseline,2,1,1,1,1.0
00157866,medium,robust,2,1,1,1,1.0
00157866,medium,baseline,3,0,1,1,1.0
00157866,medium,robust,3,0,1,1,1.0
00157866,medium,baseline,3,1,0,3,0.333333
00157866,medium,robust,3,1,0,2,0.5
00157866,medium,baseline,4,0,0,16,0.0625
00157866,medium,robust,4,0,0,26,0.038462
00157866,medium,baseline,4,1,0,2,0.5
00157866,medium,robust,4,1,1,1,1.0
00162559,medium,baseline,0,0,1,1,1.0
00162559,medium,robust,0,0,1,1,1.0
00162559,medium,baseline,0,1,1,1,1.0
00162559,medium,robust,0,1,1,1,1.0
00162559,medium,baseline,1,0,0,2,0.5
00162559,medium,robust,1,0,1,1,1.0
00162559,medium,baseline,1,1,0,2,0.5
00162559,medium,robust,1,1,1,1,1.0
00162559,medium,baseline,2,0,1,1,1.0
00162559,medium,robust,2,0,1,1,1.0
00162559,medium,baseline,2,1,1,1,1.0
00162559,medium,robust,2,1,1,1,1.0
00162559,medium,baseline,3,0,1,1,1.0
00162559,medium,robust,3,0,1,1,1.0
00162559,medium,baseline,3,1,0,2,0.5
00162559,medium,robust,3,1,0,4,0.25
00162559,medium,baseline,4,0,0,2,0.5
00162559,medium,robust,4,0,1,1,1.0
00162559,medium,baseline,4,1,0,12,0.083333
00162559,medium,robust,4,1,0,5,0.2
00244225,medium,baseline,0,0,1,1,1.0
00244225,medium,robust,0,0,1,1,1.0
00244225,medium,baseline,0,1,1,1,1.0
00244225,medium,robust,0,1,1,1,1.0
00244225,medium,baseline,1,0,1,1,1.0
00244225,medium,robust,1,0,1,1,1.0
00244225,medium,baseline,1,1,1,1,1.0
00244225,medium,robust,1,1,1,1,1.0
00244225,medium,baseline,2,0,1,1,1.0
00244225,medium,robust,2,0,1,1,1.0
00244225,medium,baseline,2,1,1,1,1.0
00244225,medium,robust,2,1,1,1,1.0
00244225,medium,baseline,3,0,1,1,1.0
00244225,medium,robust,3,0,1,1,1.0
00244225,medium,baseline,3,1,1,1,1.0
00244225,medium,robust,3,1,1,1,1.0
00244225,medium,baseline,4,0,0,9,0.111111
00244225,medium,robust,4,0,1,1,1.0
00244225,medium,baseline,4,1,0,2,0.5
00244225,medium,robust,4,1,1,1,1.0
00098324,medium,baseline,0,0,1,1,1.0
00098324,medium,robust,0,0,1,1,1.0
00098324,medium,baseline,0,1,1,1,1.0
00098324,medium,robust,0,1,1,1,1.0
00098324,medium,baseline,1,0,1,1,1.0
00098324,medium,robust,1,0,1,1,1.0
00098324,medium,baseline,1,1,1,1,1.0
00098324,medium,robust,1,1,1,1,1.0
00098324,medium,baseline,2,0,1,1,1.0
00098324,medium,robust,2,0,1,1,1.0
00098324,medium,baseline,2,1,1,1,1.0
00098324,medium,robust,2,1,1,1,1.0
00098324,medium,baseline,3,0,1,1,1.0
00098324,medium,robust,3,0,1,1,1.0
00098324,medium,baseline,3,1,1,1,1.0
00098324,medium,robust,3,1,1,1,1.0
00098324,medium,baseline,4,0,1,1,1.0
00098324,medium,robust,4,0,1,1,1.0
00098324,medium,baseline,4,1,1,1,1.0
00098324,medium,robust,4,1,1,1,1.0
00122641,medium,baseline,0,0,1,1,1.0
00122641,medium,robust,0,0,1,1,1.0
00122641,medium,baseline,0,1,1,1,1.0
00122641,medium,robust,0,1,1,1,1.0
00122641,medium,baseline,1,0,1,1,1.0
00122641,medium,robust,1,0,1,1,1.0
00122641,medium,baseline,1,1,1,1,1.0
00122641,medium,robust,1,1,1,1,1.0
00122641,medium,baseline,2,0,1,1,1.0
00122641,medium,robust,2,0,1,1,1.0
00122641,medium,baseline,2,1,1,1,1.0
00122641,medium,robust,2,1,1,1,1.0
00122641,medium,baseline,3,0,1,1,1.0
00122641,medium,robust,3,0,1,1,1.0
00122641,medium,baseline,3,1,1,1,1.0
00122641,medium,robust,3,1,1,1,1.0
00122641,medium,baseline,4,0,0,2,0.5
00122641,medium,robust,4,0,0,5,0.2
00122641,medium,baseline,4,1,1,1,1.0
00122641,medium,robust,4,1,1,1,1.0
00028063,medium,baseline,0,0,1,1,1.0
00028063,medium,robust,0,0,1,1,1.0
00028063,medium,baseline,0,1,1,1,1.0
00028063,medium,robust,0,1,1,1,1.0
00028063,medium,baseline,1,0,1,1,1.0
00028063,medium,robust,1,0,1,1,1.0
00028063,medium,baseline,1,1,1,1,1.0
00028063,medium,robust,1,1,1,1,1.0
00028063,medium,baseline,2,0,1,1,1.0
00028063,medium,robust,2,0,1,1,1.0
00028063,medium,baseline,2,1,1,1,1.0
00028063,medium,robust,2,1,1,1,1.0
00028063,medium,baseline,3,0,1,1,1.0
00028063,medium,robust,3,0,1,1,1.0
00028063,medium,baseline,3,1,1,1,1.0
00028063,medium,robust,3,1,1,1,1.0
00028063,medium,baseline,4,0,0,23,0.043478
00028063,medium,robust,4,0,1,1,1.0
00028063,medium,baseline,4,1,1,1,1.0
00028063,medium,robust,4,1,1,1,1.0
00053988,medium,baseline,0,0,1,1,1.0
00053988,medium,robust,0,0,1,1,1.0
00053988,medium,baseline,0,1,1,1,1.0
00053988,medium,robust,0,1,1,1,1.0
00053988,medium,baseline,1,0,1,1,1.0
00053988,medium,robust,1,0,1,1,1.0
00053988,medium,baseline,1,1,1,1,1.0
00053988,medium,robust,1,1,1,1,1.0
00053988,medium,baseline,2,0,1,1,1.0
00053988,medium,robust,2,0,1,1,1.0
00053988,medium,baseline,2,1,1,1,1.0
00053988,medium,robust,2,1,1,1,1.0
00053988,medium,baseline,3,0,1,1,1.0
00053988,medium,robust,3,0,1,1,1.0
00053988,medium,baseline,3,1,1,1,1.0
00053988,medium,robust,3,1,0,3,0.333333
00053988,medium,baseline,4,0,0,10,0.1
00053988,medium,robust,4,0,1,1,1.0
00053988,medium,baseline,4,1,0,30,0.033333
00053988,medium,robust,4,1,1,1,1.0
00219902,medium,baseline,0,0,1,1,1.0
00219902,medium,robust,0,0,1,1,1.0
00219902,medium,baseline,0,1,1,1,1.0
00219902,medium,robust,0,1,1,1,1.0
00219902,medium,baseline,1,0,1,1,1.0
00219902,medium,robust,1,0,1,1,1.0
00219902,medium,baseline,1,1,1,1,1.0
00219902,medium,robust,1,1,1,1,1.0
00219902,medium,baseline,2,0,1,1,1.0
00219902,medium,robust,2,0,1,1,1.0
00219902,medium,baseline,2,1,0,2,0.5
00219902,medium,robust,2,1,1,1,1.0
00219902,medium,baseline,3,0,0,3,0.333333
00219902,medium,robust,3,0,1,1,1.0
00219902,medium,baseline,3,1,1,1,1.0
00219902,medium,robust,3,1,1,1,1.0
00219902,medium,baseline,4,0,1,1,1.0
00219902,medium,robust,4,0,1,1,1.0
00219902,medium,baseline,4,1,1,1,1.0
00219902,medium,robust,4,1,1,1,1.0
00061469,medium,baseline,0,0,1,1,1.0
00061469,medium,robust,0,0,1,1,1.0
00061469,medium,baseline,0,1,1,1,1.0
00061469,medium,robust,0,1,1,1,1.0
00061469,medium,baseline,1,0,1,1,1.0
00061469,medium,robust,1,0,1,1,1.0
00061469,medium,baseline,1,1,1,1,1.0
00061469,medium,robust,1,1,1,1,1.0
00061469,medium,baseline,2,0,1,1,1.0
00061469,medium,robust,2,0,1,1,1.0
00061469,medium,baseline,2,1,1,1,1.0
00061469,medium,robust,2,1,1,1,1.0
00061469,medium,baseline,3,0,1,1,1.0
00061469,medium,robust,3,0,1,1,1.0
00061469,medium,baseline,3,1,1,1,1.0
00061469,medium,robust,3,1,1,1,1.0
00061469,medium,baseline,4,0,0,2,0.5
00061469,medium,robust,4,0,1,1,1.0
00061469,medium,baseline,4,1,1,1,1.0
00061469,medium,robust,4,1,1,1,1.0
00122417,medium,baseline,0,0,1,1,1.0
00122417,medium,robust,0,0,1,1,1.0
00122417,medium,baseline,0,1,1,1,1.0
00122417,medium,robust,0,1,1,1,1.0
00122417,medium,baseline,1,0,0,2,0.5
00122417,medium,robust,1,0,0,2,0.5
00122417,medium,baseline,1,1,1,1,1.0
00122417,medium,robust,1,1,1,1,1.0
00122417,medium,baseline,2,0,1,1,1.0
00122417,medium,robust,2,0,0,2,0.5
00122417,medium,baseline,2,1,1,1,1.0
00122417,medium,robust,2,1,0,2,0.5
00122417,medium,baseline,3,0,0,2,0.5
00122417,medium,robust,3,0,0,3,0.333333
00122417,medium,baseline,3,1,1,1,1.0
00122417,medium,robust,3,1,0,3,0.333333
00122417,medium,baseline,4,0,1,1,1.0
00122417,medium,robust,4,0,0,2,0.5
00122417,medium,baseline,4,1,1,1,1.0
00122417,medium,robust,4,1,0,2,0.5
00089630,medium,baseline,0,0,1,1,1.0
00089630,medium,robust,0,0,1,1,1.0
00089630,medium,baseline,0,1,1,1,1.0
00089630,medium,robust,0,1,1,1,1.0
00089630,medium,baseline,1,0,1,1,1.0
00089630,medium,robust,1,0,1,1,1.0
00089630,medium,baseline,1,1,1,1,1.0
00089630,medium,robust,1,1,1,1,1.0
00089630,medium,baseline,2,0,1,1,1.0
00089630,medium,robust,2,0,1,1,1.0
00089630,medium,baseline,2,1,1,1,1.0
00089630,medium,robust,2,1,1,1,1.0
00089630,medium,baseline,3,0,0,3,0.333333
00089630,medium,robust,3,0,0,2,0.5
00089630,medium,baseline,3,1,1,1,1.0
00089630,medium,robust,3,1,0,2,0.5
00089630,medium,baseline,4,0,0,2,0.5
00089630,medium,robust,4,0,0,5,0.2
00089630,medium,baseline,4,1,0,2,0.5
00089630,medium,robust,4,1,0,2,0.5
00021102,medium,baseline,0,0,1,1,1.0
00021102,medium,robust,0,0,1,1,1.0
00021102,medium,baseline,0,1,1,1,1.0
00021102,medium,robust,0,1,1,1,1.0
00021102,medium,baseline,1,0,1,1,1.0
00021102,medium,robust,1,0,1,1,1.0
00021102,medium,baseline,1,1,1,1,1.0
00021102,medium,robust,1,1,1,1,1.0
00021102,medium,baseline,2,0,1,1,1.0
00021102,medium,robust,2,0,0,2,0.5
00021102,medium,baseline,2,1,1,1,1.0
00021102,medium,robust,2,1,0,2,0.5
00021102,medium,baseline,3,0,1,1,1.0
00021102,medium,robust,3,0,0,4,0.25
00021102,medium,baseline,3,1,1,1,1.0
00021102,medium,robust,3,1,0,2,0.5
00021102,medium,baseline,4,0,1,1,1.0
00021102,medium,robust,4,0,0,2,0.5
00021102,medium,baseline,4,1,0,32,0.03125
00021102,medium,robust,4,1,0,8,0.125
00242654,medium,baseline,0,0,1,1,1.0
00242654,medium,robust,0,0,1,1,1.0
00242654,medium,baseline,0,1,1,1,1.0
00242654,medium,robust,0,1,1,1,1.0
00242654,medium,baseline,1,0,0,3,0.333333
00242654,medium,robust,1,0,0,3,0.333333
00242654,medium,baseline,1,1,1,1,1.0
00242654,medium,robust,1,1,1,1,1.0
00242654,medium,baseline,2,0,1,1,1.0
00242654,medium,robust,2,0,0,3,0.333333
00242654,medium,baseline,2,1,0,3,0.333333
00242654,medium,robust,2,1,0,3,0.333333
00242654,medium,baseline,3,0,0,4,0.25
00242654,medium,robust,3,0,0,6,0.166667
00242654,medium,baseline,3,1,1,1,1.0
00242654,medium,robust,3,1,1,1,1.0
00242654,medium,baseline,4,0,0,5,0.2
00242654,medium,robust,4,0,0,5,0.2
00242654,medium,baseline,4,1,0,14,0.071429
00242654,medium,robust,4,1,0,4,0.25
00070885,medium,baseline,0,0,1,1,1.0
00070885,medium,robust,0,0,1,1,1.0
00070885,medium,baseline,0,1,1,1,1.0
00070885,medium,robust,0,1,1,1,1.0
00070885,medium,baseline,1,0,0,2,0.5
00070885,medium,robust,1,0,1,1,1.0
00070885,medium,baseline,1,1,0,2,0.5
00070885,medium,robust,1,1,0,2,0.5
00070885,medium,baseline,2,0,0,2,0.5
00070885,medium,robust,2,0,0,2,0.5
00070885,medium,baseline,2,1,1,1,1.0
00070885,medium,robust,2,1,0,2,0.5
00070885,medium,baseline,3,0,0,2,0.5
00070885,medium,robust,3,0,0,8,0.125
00070885,medium,baseline,3,1,0,5,0.2
00070885,medium,robust,3,1,0,2,0.5
00070885,medium,baseline,4,0,0,44,0.022727
00070885,medium,robust,4,0,0,106,0.009434
00070885,medium,baseline,4,1,0,13,0.076923
00070885,medium,robust,4,1,0,2,0.5
00099205,medium,baseline,0,0,1,1,1.0
00099205,medium,robust,0,0,1,1,1.0
00099205,medium,baseline,0,1,1,1,1.0
00099205,medium,robust,0,1,1,1,1.0
00099205,medium,baseline,1,0,1,1,1.0
00099205,medium,robust,1,0,1,1,1.0
00099205,medium,baseline,1,1,1,1,1.0
00099205,medium,robust,1,1,1,1,1.0
00099205,medium,baseline,2,0,1,1,1.0
00099205,medium,robust,2,0,1,1,1.0
00099205,medium,baseline,2,1,1,1,1.0
00099205,medium,robust,2,1,1,1,1.0
00099205,medium,baseline,3,0,1,1,1.0
00099205,medium,robust,3,0,1,1,1.0
00099205,medium,baseline,3,1,0,3,0.333333
00099205,medium,robust,3,1,1,1,1.0
00099205,medium,baseline,4,0,1,1,1.0
00099205,medium,robust,4,0,1,1,1.0
00099205,medium,baseline,4,1,1,1,1.0
00099205,medium,robust,4,1,1,1,1.0
00079938,medium,baseline,0,0,1,1,1.0
00079938,medium,robust,0,0,1,1,1.0
00079938,medium,baseline,0,1,1,1,1.0
00079938,medium,robust,0,1,1,1,1.0
00079938,medium,baseline,1,0,1,1,1.0
00079938,medium,robust,1,0,1,1,1.0
00079938,medium,baseline,1,1,1,1,1.0
00079938,medium,robust,1,1,1,1,1.0
00079938,medium,baseline,2,0,1,1,1.0
00079938,medium,robust,2,0,1,1,1.0
00079938,medium,baseline,2,1,1,1,1.0
00079938,medium,robust,2,1,1,1,1.0
00079938,medium,baseline,3,0,1,1,1.0
00079938,medium,robust,3,0,1,1,1.0
00079938,medium,baseline,3,1,1,1,1.0
00079938,medium,robust,3,1,1,1,1.0
00079938,medium,baseline,4,0,1,1,1.0
00079938,medium,robust,4,0,1,1,1.0
00079938,medium,baseline,4,1,1,1,1.0
00079938,medium,robust,4,1,1,1,1.0
00184820,medium,baseline,0,0,1,1,1.0
00184820,medium,robust,0,0,1,1,1.0
00184820,medium,baseline,0,1,1,1,1.0
00184820,medium,robust,0,1,1,1,1.0
00184820,medium,baseline,1,0,1,1,1.0
00184820,medium,robust,1,0,1,1,1.0
00184820,medium,baseline,1,1,1,1,1.0
00184820,medium,robust,1,1,1,1,1.0
00184820,medium,baseline,2,0,1,1,1.0
00184820,medium,robust,2,0,1,1,1.0
00184820,medium,baseline,2,1,1,1,1.0
00184820,medium,robust,2,1,1,1,1.0
00184820,medium,baseline,3,0,1,1,1.0
00184820,medium,robust,3,0,0,2,0.5
00184820,medium,baseline,3,1,1,1,1.0
00184820,medium,robust,3,1,1,1,1.0
00184820,medium,baseline,4,0,1,1,1.0
00184820,medium,robust,4,0,1,1,1.0
00184820,medium,baseline,4,1,1,1,1.0
00184820,medium,robust,4,1,0,4,0.25
00001971,medium,baseline,0,0,1,1,1.0
00001971,medium,robust,0,0,1,1,1.0
00001971,medium,baseline,0,1,1,1,1.0
00001971,medium,robust,0,1,1,1,1.0
00001971,medium,baseline,1,0,1,1,1.0
00001971,medium,robust,1,0,1,1,1.0
00001971,medium,baseline,1,1,1,1,1.0
00001971,medium,robust,1,1,1,1,1.0
00001971,medium,baseline,2,0,1,1,1.0
00001971,medium,robust,2,0,1,1,1.0
00001971,medium,baseline,2,1,1,1,1.0
00001971,medium,robust,2,1,1,1,1.0
00001971,medium,baseline,3,0,1,1,1.0
00001971,medium,robust,3,0,1,1,1.0
00001971,medium,baseline,3,1,1,1,1.0
00001971,medium,robust,3,1,1,1,1.0
00001971,medium,baseline,4,0,1,1,1.0
00001971,medium,robust,4,0,1,1,1.0
00001971,medium,baseline,4,1,1,1,1.0
00001971,medium,robust,4,1,1,1,1.0
00143283,high,baseline,0,0,1,1,1.0
00143283,high,robust,0,0,1,1,1.0
00143283,high,baseline,0,1,1,1,1.0
00143283,high,robust,0,1,1,1,1.0
00143283,high,baseline,1,0,1,1,1.0
00143283,high,robust,1,0,1,1,1.0
00143283,high,baseline,1,1,1,1,1.0
00143283,high,robust,1,1,1,1,1.0
00143283,high,baseline,2,0,0,2,0.5
00143283,high,robust,2,0,1,1,1.0
00143283,high,baseline,2,1,1,1,1.0
00143283,high,robust,2,1,1,1,1.0
00143283,high,baseline,3,0,0,2,0.5
00143283,high,robust,3,0,0,5,0.2
00143283,high,baseline,3,1,1,1,1.0
00143283,high,robust,3,1,1,1,1.0
00143283,high,baseline,4,0,1,1,1.0
00143283,high,robust,4,0,1,1,1.0
00143283,high,baseline,4,1,1,1,1.0
00143283,high,robust,4,1,1,1,1.0
00140009,high,baseline,0,0,1,1,1.0
00140009,high,robust,0,0,1,1,1.0
00140009,high,baseline,0,1,1,1,1.0
00140009,high,robust,0,1,1,1,1.0
00140009,high,baseline,1,0,1,1,1.0
00140009,high,robust,1,0,1,1,1.0
00140009,high,baseline,1,1,1,1,1.0
00140009,high,robust,1,1,1,1,1.0
00140009,high,baseline,2,0,1,1,1.0
00140009,high,robust,2,0,0,2,0.5
00140009,high,baseline,2,1,1,1,1.0
00140009,high,robust,2,1,1,1,1.0
00140009,high,baseline,3,0,1,1,1.0
00140009,high,robust,3,0,0,5,0.2
00140009,high,baseline,3,1,1,1,1.0
00140009,high,robust,3,1,1,1,1.0
00140009,high,baseline,4,0,1,1,1.0
00140009,high,robust,4,0,0,8,0.125
00140009,high,baseline,4,1,1,1,1.0
00140009,high,robust,4,1,1,1,1.0
00070266,high,baseline,0,0,1,1,1.0
00070266,high,robust,0,0,1,1,1.0
00070266,high,baseline,0,1,1,1,1.0
00070266,high,robust,0,1,1,1,1.0
00070266,high,baseline,1,0,1,1,1.0
00070266,high,robust,1,0,1,1,1.0
00070266,high,baseline,1,1,1,1,1.0
00070266,high,robust,1,1,1,1,1.0
00070266,high,baseline,2,0,1,1,1.0
00070266,high,robust,2,0,1,1,1.0
00070266,high,baseline,2,1,1,1,1.0
00070266,high,robust,2,1,1,1,1.0
00070266,high,baseline,3,0,1,1,1.0
00070266,high,robust,3,0,0,3,0.333333
00070266,high,baseline,3,1,1,1,1.0
00070266,high,robust,3,1,1,1,1.0
00070266,high,baseline,4,0,1,1,1.0
00070266,high,robust,4,0,1,1,1.0
00070266,high,baseline,4,1,0,6,0.166667
00070266,high,robust,4,1,1,1,1.0
00051333,high,baseline,0,0,1,1,1.0
00051333,high,robust,0,0,1,1,1.0
00051333,high,baseline,0,1,1,1,1.0
00051333,high,robust,0,1,1,1,1.0
00051333,high,baseline,1,0,1,1,1.0
00051333,high,robust,1,0,1,1,1.0
00051333,high,baseline,1,1,1,1,1.0
00051333,high,robust,1,1,1,1,1.0
00051333,high,baseline,2,0,1,1,1.0
00051333,high,robust,2,0,1,1,1.0
00051333,high,baseline,2,1,1,1,1.0
00051333,high,robust,2,1,1,1,1.0
00051333,high,baseline,3,0,0,2,0.5
00051333,high,robust,3,0,1,1,1.0
00051333,high,baseline,3,1,1,1,1.0
00051333,high,robust,3,1,1,1,1.0
00051333,high,baseline,4,0,1,1,1.0
00051333,high,robust,4,0,1,1,1.0
00051333,high,baseline,4,1,0,8,0.125
00051333,high,robust,4,1,0,20,0.05
00059531,high,baseline,0,0,1,1,1.0
00059531,high,robust,0,0,1,1,1.0
00059531,high,baseline,0,1,1,1,1.0
00059531,high,robust,0,1,1,1,1.0
00059531,high,baseline,1,0,1,1,1.0
00059531,high,robust,1,0,1,1,1.0
00059531,high,baseline,1,1,1,1,1.0
00059531,high,robust,1,1,1,1,1.0
00059531,high,baseline,2,0,1,1,1.0
00059531,high,robust,2,0,1,1,1.0
00059531,high,baseline,2,1,1,1,1.0
00059531,high,robust,2,1,1,1,1.0
00059531,high,baseline,3,0,1,1,1.0
00059531,high,robust,3,0,1,1,1.0
00059531,high,baseline,3,1,1,1,1.0
00059531,high,robust,3,1,1,1,1.0
00059531,high,baseline,4,0,0,2,0.5
00059531,high,robust,4,0,0,3,0.333333
00059531,high,baseline,4,1,1,1,1.0
00059531,high,robust,4,1,1,1,1.0
00027506,high,baseline,0,0,1,1,1.0
00027506,high,robust,0,0,1,1,1.0
00027506,high,baseline,0,1,1,1,1.0
00027506,high,robust,0,1,1,1,1.0
00027506,high,baseline,1,0,1,1,1.0
00027506,high,robust,1,0,1,1,1.0
00027506,high,baseline,1,1,1,1,1.0
00027506,high,robust,1,1,1,1,1.0
00027506,high,baseline,2,0,1,1,1.0
00027506,high,robust,2,0,1,1,1.0
00027506,high,baseline,2,1,1,1,1.0
00027506,high,robust,2,1,1,1,1.0
00027506,high,baseline,3,0,1,1,1.0
00027506,high,robust,3,0,1,1,1.0
00027506,high,baseline,3,1,1,1,1.0
00027506,high,robust,3,1,1,1,1.0
00027506,high,baseline,4,0,0,3,0.333333
00027506,high,robust,4,0,1,1,1.0
00027506,high,baseline,4,1,1,1,1.0
00027506,high,robust,4,1,0,8,0.125
00025002,high,baseline,0,0,1,1,1.0
00025002,high,robust,0,0,1,1,1.0
00025002,high,baseline,0,1,1,1,1.0
00025002,high,robust,0,1,1,1,1.0
00025002,high,baseline,1,0,1,1,1.0
00025002,high,robust,1,0,1,1,1.0
00025002,high,baseline,1,1,1,1,1.0
00025002,high,robust,1,1,1,1,1.0
00025002,high,baseline,2,0,1,1,1.0
00025002,high,robust,2,0,1,1,1.0
