sample_id,action_json_file,action_json_path,image_count_in_cad,example_image_paths,example_view_indices,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,complexity_score,complexity_label
00125480,00125480.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00125480.json,5,images/0012/00125480_2.png | images/0012/00125480_0.png | images/0012/00125480_1.png | images/0012/00125480_4.png | images/0012/00125480_3.png,"0,1,2,3,4",30,15,6,8073.0,3,0.214638,medium
00126326,00126326.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00126326.json,5,images/0012/00126326_1.png | images/0012/00126326_3.png | images/0012/00126326_2.png | images/0012/00126326_0.png | images/0012/00126326_4.png,"0,1,2,3,4",34,17,6,7513.0,2,0.214635,medium
00044767,00044767.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00044767.json,5,images/0004/00044767_4.png | images/0004/00044767_3.png | images/0004/00044767_1.png | images/0004/00044767_2.png | images/0004/00044767_0.png,"0,1,2,3,4",30,15,6,8064.0,3,0.214628,medium
00046338,00046338.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00046338.json,5,images/0004/00046338_2.png | images/0004/00046338_0.png | images/0004/00046338_1.png | images/0004/00046338_4.png | images/0004/00046338_3.png,"0,1,2,3,4",34,17,6,7490.0,2,0.21461,medium
00279408,00279408.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00279408.json,5,images/0027/00279408_1.png | images/0027/00279408_0.png | images/0027/00279408_2.png | images/0027/00279408_3.png | images/0027/00279408_4.png,"0,1,2,3,4",34,17,6,7425.0,2,0.214538,medium
00086715,00086715.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00086715.json,5,images/0008/00086715_0.png | images/0008/00086715_2.png | images/0008/00086715_3.png | images/0008/00086715_4.png | images/0008/00086715_1.png,"0,1,2,3,4",56,28,4,21367.0,7,0.214533,medium
00249147,00249147.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00249147.json,5,images/0024/00249147_2.png | images/0024/00249147_3.png | images/0024/00249147_0.png | images/0024/00249147_1.png | images/0024/00249147_4.png,"0,1,2,3,4",48,24,5,11079.0,4,0.214467,medium
00147367,00147367.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00147367.json,5,images/0014/00147367_2.png | images/0014/00147367_0.png | images/0014/00147367_4.png | images/0014/00147367_1.png | images/0014/00147367_3.png,"0,1,2,3,4",30,15,6,7908.0,3,0.214456,medium
00026658,00026658.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00026658.json,5,images/0002/00026658_2.png | images/0002/00026658_0.png | images/0002/00026658_1.png | images/0002/00026658_4.png | images/0002/00026658_3.png,"0,1,2,3,4",34,17,6,7312.0,2,0.214414,medium
00086074,00086074.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00086074.json,5,images/0008/00086074_0.png | images/0008/00086074_2.png | images/0008/00086074_3.png | images/0008/00086074_1.png | images/0008/00086074_4.png,"0,1,2,3,4",74,37,4,13001.0,3,0.214331,medium
00140087,00140087.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00140087.json,5,images/0014/00140087_3.png | images/0014/00140087_1.png | images/0014/00140087_0.png | images/0014/00140087_4.png | images/0014/00140087_2.png,"0,1,2,3,4",56,28,4,21163.0,7,0.214309,medium
00137002,00137002.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00137002.json,5,images/0013/00137002_0.png | images/0013/00137002_4.png | images/0013/00137002_2.png | images/0013/00137002_1.png | images/0013/00137002_3.png,"0,1,2,3,4",70,35,4,13537.0,4,0.214307,medium
00284865,00284865.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00284865.json,5,images/0028/00284865_0.png | images/0028/00284865_4.png | images/0028/00284865_1.png | images/0028/00284865_3.png | images/0028/00284865_2.png,"0,1,2,3,4",66,33,4,14092.0,5,0.214303,medium
00026790,00026790.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00026790.json,3,images/0002/00026790_2.png | images/0002/00026790_4.png | images/0002/00026790_1.png,"1,2,4",48,24,5,10916.0,4,0.214287,medium
00199452,00199452.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00199452.json,5,images/0019/00199452_3.png | images/0019/00199452_2.png | images/0019/00199452_4.png | images/0019/00199452_0.png | images/0019/00199452_1.png,"0,1,2,3,4",66,33,4,14071.0,5,0.21428,medium
00123530,00123530.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00123530.json,5,images/0012/00123530_1.png | images/0012/00123530_2.png | images/0012/00123530_3.png | images/0012/00123530_0.png | images/0012/00123530_4.png,"0,1,2,3,4",30,15,6,7656.0,3,0.214178,medium
00202397,00202397.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00202397.json,5,images/0020/00202397_0.png | images/0020/00202397_4.png | images/0020/00202397_1.png | images/0020/00202397_3.png | images/0020/00202397_2.png,"0,1,2,3,4",48,24,5,22144.0,3,0.21416,medium
00087248,00087248.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00087248.json,5,images/0008/00087248_2.png | images/0008/00087248_4.png | images/0008/00087248_3.png | images/0008/00087248_0.png | images/0008/00087248_1.png,"0,1,2,3,4",56,28,4,21012.0,7,0.214142,medium
00143533,00143533.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00143533.json,5,images/0014/00143533_0.png | images/0014/00143533_3.png | images/0014/00143533_1.png | images/0014/00143533_2.png | images/0014/00143533_4.png,"0,1,2,3,4",30,15,6,7620.0,3,0.214139,medium
00140798,00140798.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00140798.json,5,images/0014/00140798_1.png | images/0014/00140798_4.png | images/0014/00140798_0.png | images/0014/00140798_3.png | images/0014/00140798_2.png,"0,1,2,3,4",50,25,5,16092.0,3,0.214048,medium
00118462,00118462.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00118462.json,5,images/0011/00118462_0.png | images/0011/00118462_3.png | images/0011/00118462_2.png | images/0011/00118462_1.png | images/0011/00118462_4.png,"0,1,2,3,4",32,16,6,12868.0,2,0.213979,medium
00053380,00053380.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00053380.json,5,images/0005/00053380_4.png | images/0005/00053380_0.png | images/0005/00053380_1.png | images/0005/00053380_2.png | images/0005/00053380_3.png,"0,1,2,3,4",30,15,6,7448.0,3,0.213949,medium
00048846,00048846.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00048846.json,5,images/0004/00048846_0.png | images/0004/00048846_4.png | images/0004/00048846_3.png | images/0004/00048846_2.png | images/0004/00048846_1.png,"0,1,2,3,4",48,24,5,10605.0,4,0.213944,medium
00021149,00021149.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00021149.json,4,images/0002/00021149_1.png | images/0002/00021149_4.png | images/0002/00021149_0.png | images/0002/00021149_3.png,"0,1,3,4",52,26,5,10035.0,3,0.213931,medium
00288919,00288919.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00288919.json,5,images/0028/00288919_0.png | images/0028/00288919_4.png | images/0028/00288919_3.png | images/0028/00288919_1.png | images/0028/00288919_2.png,"0,1,2,3,4",56,28,5,9376.0,2,0.21382,medium
00215423,00215423.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00215423.json,5,images/0021/00215423_0.png | images/0021/00215423_1.png | images/0021/00215423_2.png | images/0021/00215423_3.png | images/0021/00215423_4.png,"0,1,2,3,4",56,28,5,9334.0,2,0.213773,medium
00076612,00076612.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00076612.json,5,images/0007/00076612_3.png | images/0007/00076612_4.png | images/0007/00076612_0.png | images/0007/00076612_1.png | images/0007/00076612_2.png,"0,1,2,3,4",34,17,6,6717.0,2,0.213758,medium
00017108,00017108.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00017108.json,5,images/0001/00017108_2.png | images/0001/00017108_1.png | images/0001/00017108_0.png | images/0001/00017108_3.png | images/0001/00017108_4.png,"0,1,2,3,4",34,17,6,6692.0,2,0.213731,medium
00140054,00140054.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00140054.json,5,images/0014/00140054_3.png | images/0014/00140054_0.png | images/0014/00140054_2.png | images/0014/00140054_4.png | images/0014/00140054_1.png,"0,1,2,3,4",56,28,4,20633.0,7,0.213725,medium
00086739,00086739.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00086739.json,5,images/0008/00086739_3.png | images/0008/00086739_1.png | images/0008/00086739_2.png | images/0008/00086739_4.png | images/0008/00086739_0.png,"0,1,2,3,4",56,28,4,20583.0,7,0.213669,medium
00125481,00125481.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00125481.json,5,images/0012/00125481_3.png | images/0012/00125481_1.png | images/0012/00125481_2.png | images/0012/00125481_0.png | images/0012/00125481_4.png,"0,1,2,3,4",30,15,6,7182.0,3,0.213656,medium
00189292,00189292.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00189292.json,5,images/0018/00189292_3.png | images/0018/00189292_0.png | images/0018/00189292_2.png | images/0018/00189292_1.png | images/0018/00189292_4.png,"0,1,2,3,4",34,17,6,6603.0,2,0.213633,medium
00130626,00130626.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00130626.json,5,images/0013/00130626_2.png | images/0013/00130626_3.png | images/0013/00130626_1.png | images/0013/00130626_0.png | images/0013/00130626_4.png,"0,1,2,3,4",56,28,5,9198.0,2,0.213623,medium
00142696,00142696.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00142696.json,5,images/0014/00142696_2.png | images/0014/00142696_3.png | images/0014/00142696_4.png | images/0014/00142696_0.png | images/0014/00142696_1.png,"0,1,2,3,4",74,37,4,12323.0,3,0.213583,medium
00025376,00025376.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00025376.json,5,images/0002/00025376_2.png | images/0002/00025376_4.png | images/0002/00025376_0.png | images/0002/00025376_1.png | images/0002/00025376_3.png,"0,1,2,3,4",52,26,5,9710.0,3,0.213573,medium
00146470,00146470.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00146470.json,5,images/0014/00146470_0.png | images/0014/00146470_4.png | images/0014/00146470_1.png | images/0014/00146470_2.png | images/0014/00146470_3.png,"0,1,2,3,4",34,17,6,6416.0,2,0.213427,medium
00305436,00305436.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00305436.json,1,images/0030/00305436_1.png,1,52,26,5,9568.0,3,0.213416,medium
00190937,00190937.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00190937.json,5,images/0019/00190937_3.png | images/0019/00190937_0.png | images/0019/00190937_1.png | images/0019/00190937_2.png | images/0019/00190937_4.png,"0,1,2,3,4",56,28,4,20126.0,7,0.213166,medium
00219050,00219050.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00219050.json,5,images/0021/00219050_4.png | images/0021/00219050_1.png | images/0021/00219050_2.png | images/0021/00219050_0.png | images/0021/00219050_3.png,"0,1,2,3,4",34,17,6,6152.0,2,0.213136,medium
00021082,00021082.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00021082.json,3,images/0002/00021082_0.png | images/0002/00021082_3.png | images/0002/00021082_2.png,"0,2,3",52,26,5,9280.0,3,0.213099,medium
00264339,00264339.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00264339.json,5,images/0026/00264339_0.png | images/0026/00264339_1.png | images/0026/00264339_4.png | images/0026/00264339_2.png | images/0026/00264339_3.png,"0,1,2,3,4",50,25,5,15198.0,3,0.213063,medium
00030131,00030131.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00030131.json,5,images/0003/00030131_0.png | images/0003/00030131_1.png | images/0003/00030131_3.png | images/0003/00030131_4.png | images/0003/00030131_2.png,"0,1,2,3,4",30,15,6,6485.0,3,0.212888,medium
00021085,00021085.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00021085.json,2,images/0002/00021085_3.png | images/0002/00021085_0.png,"0,3",52,26,5,9054.0,3,0.21285,medium
00020845,00020845.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00020845.json,5,images/0002/00020845_2.png | images/0002/00020845_3.png | images/0002/00020845_4.png | images/0002/00020845_1.png | images/0002/00020845_0.png,"0,1,2,3,4",52,26,5,9033.0,3,0.212827,medium
00070613,00070613.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00070613.json,5,images/0007/00070613_4.png | images/0007/00070613_1.png | images/0007/00070613_2.png | images/0007/00070613_3.png | images/0007/00070613_0.png,"0,1,2,3,4",34,17,6,5872.0,2,0.212827,medium
00082886,00082886.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00082886.json,5,images/0008/00082886_4.png | images/0008/00082886_0.png | images/0008/00082886_1.png | images/0008/00082886_2.png | images/0008/00082886_3.png,"0,1,2,3,4",30,15,6,6424.0,3,0.212821,medium
00200489,00200489.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00200489.json,5,images/0020/00200489_1.png | images/0020/00200489_2.png | images/0020/00200489_0.png | images/0020/00200489_4.png | images/0020/00200489_3.png,"0,1,2,3,4",46,23,5,15512.0,4,0.212794,medium
00081517,00081517.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00081517.json,5,images/0008/00081517_2.png | images/0008/00081517_0.png | images/0008/00081517_1.png | images/0008/00081517_3.png | images/0008/00081517_4.png,"0,1,2,3,4",30,15,6,6376.0,3,0.212768,medium
00060291,00060291.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00060291.json,5,images/0006/00060291_0.png | images/0006/00060291_1.png | images/0006/00060291_2.png | images/0006/00060291_3.png | images/0006/00060291_4.png,"0,1,2,3,4",52,26,5,8960.0,3,0.212746,medium
00021104,00021104.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00021104.json,3,images/0002/00021104_0.png | images/0002/00021104_2.png | images/0002/00021104_4.png,"0,2,4",52,26,5,8829.0,3,0.212602,medium
00262144,00262144.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00262144.json,5,images/0026/00262144_2.png | images/0026/00262144_3.png | images/0026/00262144_0.png | images/0026/00262144_4.png | images/0026/00262144_1.png,"0,1,2,3,4",78,39,4,10846.0,2,0.212571,medium
00085043,00085043.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00085043.json,5,images/0008/00085043_2.png | images/0008/00085043_0.png | images/0008/00085043_3.png | images/0008/00085043_1.png | images/0008/00085043_4.png,"0,1,2,3,4",50,25,5,14712.0,3,0.212528,medium
00141179,00141179.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00141179.json,5,images/0014/00141179_0.png | images/0014/00141179_4.png | images/0014/00141179_1.png | images/0014/00141179_2.png | images/0014/00141179_3.png,"0,1,2,3,4",34,17,6,5577.0,2,0.212502,medium
00098139,00098139.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00098139.json,5,images/0009/00098139_1.png | images/0009/00098139_0.png | images/0009/00098139_3.png | images/0009/00098139_4.png | images/0009/00098139_2.png,"0,1,2,3,4",30,15,6,6133.0,3,0.2125,medium
00136892,00136892.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00136892.json,5,images/0013/00136892_1.png | images/0013/00136892_3.png | images/0013/00136892_0.png | images/0013/00136892_4.png | images/0013/00136892_2.png,"0,1,2,3,4",34,17,6,5435.0,2,0.212345,medium
00022158,00022158.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00022158.json,4,images/0002/00022158_2.png | images/0002/00022158_0.png | images/0002/00022158_1.png | images/0002/00022158_3.png,"0,1,2,3",52,26,5,8511.0,3,0.212252,medium
00005734,00005734.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00005734.json,5,images/0000/00005734_0.png | images/0000/00005734_3.png | images/0000/00005734_4.png | images/0000/00005734_1.png | images/0000/00005734_2.png,"0,1,2,3,4",56,28,5,7900.0,2,0.212193,medium
