file,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,line_pair_count,sketch_pair_count,curve_pair_count,complexity_score,complexity_label
00646421.json,30,15,5,10018.0,3,4,3,3,0.141781,medium
00051521.json,30,15,5,10017.0,3,4,3,3,0.14178,medium
00429259.json,30,15,5,9999.0,3,4,3,3,0.14176,medium
00566725.json,30,15,5,9999.0,3,4,3,3,0.14176,medium
00864877.json,30,15,5,9991.0,3,4,3,3,0.141751,medium
00613234.json,30,15,5,9974.0,3,4,3,3,0.141733,medium
00103699.json,52,26,4,12577.0,3,16,4,3,0.141732,medium
00736464.json,30,15,5,9969.0,3,4,3,3,0.141727,medium
00243892.json,30,15,5,9968.0,3,4,3,3,0.141726,medium
00469246.json,30,15,5,9968.0,3,4,3,3,0.141726,medium
00729610.json,30,15,5,9957.0,3,4,3,3,0.141714,medium
00970450.json,30,15,5,9948.0,3,4,3,3,0.141704,medium
00759973.json,30,15,5,9939.0,3,4,3,3,0.141694,medium
00408508.json,30,15,5,9938.0,3,4,3,3,0.141693,medium
00205534.json,30,15,5,9937.0,3,4,3,3,0.141692,medium
00931367.json,30,15,5,9936.0,3,4,3,3,0.141691,medium
00097044.json,30,15,5,9934.0,3,4,3,3,0.141689,medium
00309684.json,34,17,5,9369.0,2,6,2,2,0.141681,medium
00588587.json,30,15,5,9915.0,3,4,3,3,0.141668,medium
00077679.json,34,17,5,9356.0,2,10,2,2,0.141666,medium
00847461.json,30,15,5,9911.0,3,4,3,3,0.141663,medium
00874542.json,30,15,5,9910.0,3,4,3,3,0.141662,medium
00942010.json,52,26,4,12506.0,3,16,4,3,0.141654,medium
00430761.json,30,15,5,9896.0,3,4,3,3,0.141647,medium
00656170.json,52,26,4,12498.0,3,17,3,3,0.141645,medium
00696644.json,48,24,4,13044.0,4,0,8,4,0.141632,medium
00168844.json,30,15,5,9882.0,3,4,3,3,0.141631,medium
00381081.json,30,15,5,9869.0,3,4,3,3,0.141617,medium
00262873.json,52,26,4,12466.0,3,16,4,3,0.14161,medium
00628853.json,52,26,4,12466.0,3,16,4,3,0.14161,medium
00153937.json,28,14,5,15810.0,3,0,3,3,0.141606,medium
00620229.json,30,15,5,9858.0,3,4,3,3,0.141605,medium
00651964.json,30,15,5,9858.0,3,4,3,3,0.141605,medium
00566370.json,30,15,5,9856.0,3,4,3,3,0.141603,medium
00934890.json,50,25,4,18401.0,3,16,3,3,0.141593,medium
00053175.json,50,25,4,18400.0,3,16,3,3,0.141592,medium
00050260.json,30,15,5,9842.0,3,4,3,3,0.141587,medium
00165439.json,30,15,5,9841.0,3,4,3,3,0.141586,medium
00215648.json,30,15,5,9829.0,3,4,3,3,0.141573,medium
00067511.json,30,15,5,9826.0,3,4,3,3,0.14157,medium
00144649.json,30,15,5,9823.0,3,4,3,3,0.141566,medium
00595408.json,30,15,5,9821.0,3,4,3,3,0.141564,medium
00681603.json,30,15,5,9798.0,3,4,3,3,0.141539,medium
00941225.json,32,16,5,15190.0,2,2,2,2,0.141538,medium
00161458.json,52,26,4,12392.0,3,16,4,3,0.141528,medium
00827296.json,30,15,5,9780.0,3,4,3,3,0.141519,medium
00728747.json,30,15,5,9774.0,3,4,3,3,0.141512,medium
00804700.json,30,15,5,9773.0,3,4,3,3,0.141511,medium
00165429.json,30,15,5,9770.0,3,4,3,3,0.141508,medium
00519623.json,30,15,5,9765.0,3,4,3,3,0.141502,medium
00245738.json,30,15,5,9758.0,3,4,3,3,0.141495,medium
00323528.json,52,26,4,12355.0,3,17,3,3,0.141488,medium
00878193.json,48,24,4,12912.0,4,0,8,4,0.141487,medium
00678128.json,30,15,5,9746.0,3,4,3,3,0.141481,medium
00953326.json,30,15,5,9742.0,3,4,3,3,0.141477,medium
00813476.json,48,24,4,12889.0,4,0,8,4,0.141461,medium
00002521.json,30,15,5,9722.0,3,4,3,3,0.141455,medium
00185640.json,30,15,5,9715.0,3,4,3,3,0.141447,medium
00813475.json,48,24,4,12874.0,4,0,8,4,0.141445,medium
00687065.json,30,15,5,9686.0,3,4,3,3,0.141415,medium
00735437.json,30,15,5,9683.0,3,4,3,3,0.141412,medium
00589608.json,30,15,5,9679.0,3,4,3,3,0.141408,medium
00904435.json,30,15,5,9678.0,3,4,3,3,0.141406,medium
00908808.json,30,15,5,9676.0,3,4,3,3,0.141404,medium
00751525.json,30,15,5,9671.0,3,4,3,3,0.141399,medium
00882646.json,48,24,4,12831.0,4,0,8,4,0.141397,medium
00642036.json,30,15,5,9661.0,3,4,3,3,0.141388,medium
00984760.json,30,15,5,9661.0,3,4,3,3,0.141388,medium
00646149.json,52,26,4,12264.0,3,16,4,3,0.141387,medium
00510948.json,30,15,5,9660.0,3,4,3,3,0.141387,medium
00794782.json,52,26,4,12262.0,3,16,4,3,0.141385,medium
00595646.json,30,15,5,9657.0,3,3,3,3,0.141383,medium
00799050.json,30,15,5,9654.0,3,4,3,3,0.14138,medium
00306136.json,30,15,5,9652.0,3,4,3,3,0.141378,medium
00141235.json,30,15,5,9642.0,3,4,3,3,0.141367,medium
00986814.json,30,15,5,9641.0,3,4,3,3,0.141366,medium
00707243.json,30,15,5,9639.0,3,4,3,3,0.141363,medium
00016622.json,30,15,5,9637.0,3,4,3,3,0.141361,medium
00998232.json,30,15,5,9635.0,3,4,3,3,0.141359,medium
00029814.json,52,26,4,12237.0,3,17,3,3,0.141358,medium
00519082.json,30,15,5,9629.0,3,4,3,3,0.141352,medium
00624843.json,48,24,4,12789.0,4,0,8,4,0.141351,medium
00202677.json,30,15,5,9615.0,3,4,3,3,0.141337,medium
00717798.json,30,15,5,9612.0,3,4,3,3,0.141334,medium
00724723.json,30,15,5,9610.0,3,4,3,3,0.141331,medium
00867502.json,28,14,5,15549.0,3,0,3,3,0.141319,medium
00411901.json,52,26,4,12200.0,3,16,4,3,0.141317,medium
00808818.json,30,15,5,9595.0,3,4,3,3,0.141315,medium
00400583.json,30,15,5,9592.0,3,4,3,3,0.141312,medium
00880236.json,52,26,4,12192.0,3,17,3,3,0.141308,medium
00245726.json,30,15,5,9586.0,3,4,3,3,0.141305,medium
00475148.json,30,15,5,9583.0,3,4,3,3,0.141302,medium
00840057.json,34,17,5,9024.0,2,10,2,2,0.1413,medium
00260029.json,56,28,4,11626.0,2,22,2,2,0.141299,medium
00584361.json,30,15,5,9579.0,3,4,3,3,0.141297,medium
00678984.json,30,15,5,9570.0,3,4,3,3,0.141287,medium
00712015.json,30,15,5,9566.0,3,4,3,3,0.141283,medium
00709981.json,52,26,4,12167.0,3,16,4,3,0.14128,medium
00717629.json,30,15,5,9563.0,3,4,3,3,0.14128,medium
00823038.json,30,15,5,9563.0,3,4,3,3,0.14128,medium
00165421.json,30,15,5,9553.0,3,4,3,3,0.141269,medium
00582200.json,30,15,5,9547.0,3,4,3,3,0.141262,medium
00160787.json,30,15,5,9543.0,3,4,3,3,0.141258,medium
00789694.json,30,15,5,9538.0,3,4,3,3,0.141252,medium
00724021.json,30,15,5,9533.0,3,4,3,3,0.141247,medium
00890149.json,52,26,4,12136.0,3,16,4,3,0.141246,medium
00208819.json,34,17,5,8975.0,2,6,4,2,0.141246,medium
00445175.json,30,15,5,9521.0,3,4,3,3,0.141233,medium
00523448.json,30,15,5,9520.0,3,4,3,3,0.141232,medium
00480867.json,48,24,4,12680.0,4,0,8,4,0.141231,medium
00053158.json,30,15,5,9515.0,3,4,3,3,0.141227,medium
00762842.json,30,15,5,9510.0,3,4,3,3,0.141221,medium
00625242.json,30,15,5,9500.0,3,4,3,3,0.14121,medium
00468546.json,48,24,4,12660.0,4,0,8,4,0.141209,medium
00962825.json,30,15,5,9498.0,3,4,3,3,0.141208,medium
00272159.json,30,15,5,9497.0,3,4,3,3,0.141207,medium
00529953.json,48,24,4,12656.0,4,0,8,4,0.141205,medium
00285799.json,52,26,4,12089.0,3,17,3,3,0.141194,medium
00193671.json,30,15,5,9482.0,3,4,3,3,0.14119,medium
00974197.json,30,15,5,9476.0,3,4,3,3,0.141184,medium
00487747.json,30,15,5,9472.0,3,4,3,3,0.141179,medium
00965659.json,30,15,5,9458.0,3,4,3,3,0.141164,medium
00266376.json,52,26,4,12056.0,3,16,4,3,0.141158,medium
00183877.json,30,15,5,9452.0,3,4,3,3,0.141157,medium
00873165.json,30,15,5,9445.0,3,4,3,3,0.14115,medium
00441941.json,30,15,5,9443.0,3,4,3,3,0.141147,medium
00738159.json,52,26,4,12042.0,3,16,4,3,0.141143,medium
00444662.json,30,15,5,9438.0,3,4,3,3,0.141142,medium
00566724.json,30,15,5,9434.0,3,4,3,3,0.141138,medium
00881676.json,48,24,4,12575.0,4,0,8,4,0.141115,medium
00540825.json,34,17,5,8852.0,2,8,3,2,0.141111,medium
00051545.json,30,15,5,9410.0,3,4,3,3,0.141111,medium
00482053.json,30,15,5,9410.0,3,4,3,3,0.141111,medium
00646986.json,30,15,5,9406.0,3,4,3,3,0.141107,medium
00002963.json,30,15,5,9400.0,3,4,3,3,0.1411,medium
00680596.json,30,15,5,9399.0,3,4,3,3,0.141099,medium
00658638.json,30,15,5,9397.0,3,4,3,3,0.141097,medium
00688551.json,30,15,5,9397.0,3,4,3,3,0.141097,medium
00767380.json,30,15,5,9397.0,3,4,3,3,0.141097,medium
00664506.json,30,15,5,9392.0,3,4,3,3,0.141091,medium
00517150.json,30,15,5,9390.0,3,4,3,3,0.141089,medium
00042128.json,30,15,5,9376.0,3,4,3,3,0.141074,medium
00675359.json,30,15,5,9376.0,3,4,3,3,0.141074,medium
00124445.json,30,15,5,9367.0,3,4,3,3,0.141064,medium
00703252.json,30,15,5,9366.0,3,4,3,3,0.141063,medium
00951889.json,48,24,4,12516.0,4,0,8,4,0.14105,medium
00860144.json,30,15,5,9349.0,3,4,3,3,0.141044,medium
00221011.json,30,15,5,9344.0,3,4,3,3,0.141038,medium
00008397.json,30,15,5,9340.0,3,4,3,3,0.141034,medium
00718374.json,30,15,5,9337.0,3,4,3,3,0.141031,medium
00681323.json,30,15,5,9334.0,3,4,3,3,0.141027,medium
00711996.json,30,15,5,9331.0,3,4,3,3,0.141024,medium
00717932.json,30,15,5,9330.0,3,4,3,3,0.141023,medium
00994740.json,52,26,4,11931.0,3,17,3,3,0.14102,medium
00969454.json,30,15,5,9320.0,3,4,3,3,0.141012,medium
00991020.json,30,15,5,9315.0,3,4,3,3,0.141006,medium
00681617.json,30,15,5,9306.0,3,4,3,3,0.140996,medium
00400289.json,30,15,5,9304.0,3,4,3,3,0.140994,medium
00717620.json,30,15,5,9301.0,3,4,3,3,0.140991,medium
00437711.json,30,15,5,9299.0,3,4,3,3,0.140989,medium
00493163.json,30,15,5,9294.0,3,4,3,3,0.140983,medium
00108186.json,30,15,5,9293.0,3,4,3,3,0.140982,medium
00675885.json,30,15,5,9293.0,3,4,3,3,0.140982,medium
00506100.json,34,17,5,8727.0,2,10,2,2,0.140973,medium
00520321.json,30,15,5,9270.0,3,4,3,3,0.140957,medium
00183888.json,30,15,5,9266.0,3,4,3,3,0.140952,medium
00610107.json,48,24,4,12426.0,4,0,8,4,0.140951,medium
00749250.json,30,15,5,9261.0,3,4,3,3,0.140947,medium
00075648.json,48,24,4,12419.0,4,12,4,4,0.140943,medium
00572428.json,52,26,4,11859.0,3,17,3,3,0.140941,medium
00659692.json,30,15,5,9247.0,3,4,3,3,0.140931,medium
00379839.json,30,15,5,9246.0,3,4,3,3,0.14093,medium
00452210.json,30,15,5,9241.0,3,4,3,3,0.140925,medium
00718373.json,30,15,5,9236.0,3,4,3,3,0.140919,medium
00580732.json,30,15,5,9232.0,3,4,3,3,0.140915,medium
00146616.json,30,15,5,9229.0,3,4,3,3,0.140912,medium
00612763.json,30,15,5,9219.0,3,4,3,3,0.140901,medium
00888523.json,48,24,4,12376.0,4,0,8,4,0.140896,medium
00478570.json,34,17,5,8647.0,2,7,2,2,0.140885,medium
00765814.json,48,24,4,12359.0,4,0,8,4,0.140877,medium
00361771.json,30,15,5,9195.0,3,4,3,3,0.140874,medium
00263263.json,30,15,5,9178.0,3,4,3,3,0.140855,medium
00945319.json,30,15,5,9171.0,3,4,3,3,0.140848,medium
00631234.json,48,24,4,12328.0,4,0,8,4,0.140843,medium
00715216.json,30,15,5,9167.0,3,4,3,3,0.140843,medium
00637698.json,48,24,4,12324.0,4,0,8,4,0.140839,medium
00839777.json,30,15,5,9160.0,3,4,3,3,0.140836,medium
00755206.json,30,15,5,9158.0,3,4,3,3,0.140833,medium
00735214.json,30,15,5,9153.0,3,4,3,3,0.140828,medium
00800316.json,30,15,5,9152.0,3,4,3,3,0.140827,medium
00180082.json,32,16,5,14539.0,2,8,3,2,0.140821,medium
00459919.json,30,15,5,9145.0,3,4,3,3,0.140819,medium
00717717.json,30,15,5,9145.0,3,4,3,3,0.140819,medium
00995667.json,48,24,4,12305.0,4,0,8,4,0.140818,medium
00360741.json,30,15,5,9143.0,3,4,3,3,0.140817,medium
00165425.json,30,15,5,9138.0,3,4,3,3,0.140811,medium
00385468.json,30,15,5,9137.0,3,4,3,3,0.14081,medium
00592905.json,30,15,5,9134.0,3,4,3,3,0.140807,medium
00717777.json,30,15,5,9128.0,3,4,3,3,0.1408,medium
00717718.json,30,15,5,9127.0,3,4,3,3,0.140799,medium
00994798.json,52,26,4,11727.0,3,17,3,3,0.140796,medium
00899625.json,52,26,4,11726.0,3,16,4,3,0.140794,medium
00927684.json,54,27,4,17112.0,2,20,3,2,0.140787,medium
00965975.json,30,15,5,9112.0,3,4,3,3,0.140783,medium
00636046.json,30,15,5,9102.0,3,4,3,3,0.140772,medium
00487568.json,30,15,5,9094.0,3,4,3,3,0.140763,medium
00914160.json,30,15,5,9093.0,3,3,3,3,0.140762,medium
00471034.json,48,24,4,12252.0,4,0,8,4,0.140759,medium
00019752.json,34,17,5,8533.0,2,7,2,2,0.140759,medium
00134085.json,30,15,5,9088.0,3,4,3,3,0.140756,medium
00602173.json,48,24,4,12243.0,4,0,8,4,0.140749,medium
00119598.json,30,15,5,9077.0,3,4,3,3,0.140744,medium
00306569.json,52,26,4,11678.0,3,17,3,3,0.140742,medium
00164525.json,30,15,5,9063.0,3,4,3,3,0.140729,medium
00583059.json,30,15,5,9060.0,3,4,3,3,0.140725,medium
00785050.json,30,15,5,9050.0,3,4,3,3,0.140714,medium
00681602.json,30,15,5,9045.0,3,4,3,3,0.140709,medium
00108797.json,30,15,5,9040.0,3,4,3,3,0.140703,medium
00876663.json,28,14,5,14990.0,3,0,3,3,0.140703,medium
00639659.json,30,15,5,9037.0,3,4,3,3,0.1407,medium
00067512.json,30,15,5,9036.0,3,4,3,3,0.140699,medium
00120684.json,30,15,5,9033.0,3,4,3,3,0.140696,medium
00227623.json,30,15,5,9001.0,3,4,3,3,0.14066,medium
00076669.json,48,24,4,12160.0,4,12,4,4,0.140658,medium
00731059.json,52,26,4,11598.0,3,16,4,3,0.140653,medium
00569707.json,30,15,5,8994.0,3,4,3,3,0.140653,medium
00009186.json,30,15,5,8985.0,3,4,3,3,0.140643,medium
00694915.json,30,15,5,8981.0,3,4,3,3,0.140638,medium
00198591.json,30,15,5,8964.0,3,4,3,3,0.14062,medium
00608714.json,52,26,4,11560.0,3,17,3,3,0.140611,medium
00994755.json,52,26,4,11553.0,3,17,3,3,0.140604,medium
00080029.json,30,15,5,8947.0,3,4,3,3,0.140601,medium
00125408.json,30,15,5,8947.0,3,4,3,3,0.140601,medium
00386689.json,30,15,5,8947.0,3,4,3,3,0.140601,medium
00630893.json,48,24,4,12104.0,4,12,4,4,0.140596,medium
00663195.json,30,15,5,8934.0,3,4,3,3,0.140587,medium
00625522.json,30,15,5,8933.0,3,4,3,3,0.140585,medium
00106611.json,30,15,5,8929.0,3,4,3,3,0.140581,medium
00783810.json,44,22,4,12643.0,5,0,6,5,0.140575,medium
00183865.json,30,15,5,8919.0,3,4,3,3,0.14057,medium
00713317.json,30,15,5,8915.0,3,4,3,3,0.140566,medium
00715215.json,30,15,5,8914.0,3,4,3,3,0.140565,medium
00793432.json,30,15,5,8914.0,3,4,3,3,0.140565,medium
00575641.json,34,17,5,8354.0,2,6,4,2,0.140562,medium
00265639.json,30,15,5,8912.0,3,4,3,3,0.140562,medium
00739449.json,48,24,4,12064.0,4,12,4,4,0.140552,medium
00360097.json,56,28,4,10946.0,2,22,2,2,0.14055,medium
00953379.json,34,17,5,8343.0,2,7,2,2,0.14055,medium
00671462.json,48,24,4,12058.0,4,0,8,4,0.140546,medium
00881795.json,30,15,5,8893.0,3,4,3,3,0.140541,medium
00639667.json,30,15,5,8890.0,3,4,3,3,0.140538,medium
00842766.json,30,15,5,8885.0,3,4,3,3,0.140533,medium
00734030.json,52,26,4,11466.0,3,17,3,3,0.140508,medium
00605933.json,56,28,4,10900.0,2,20,4,2,0.140499,medium
00678768.json,30,15,5,8852.0,3,4,3,3,0.140496,medium
00914501.json,30,15,5,8846.0,3,4,3,3,0.14049,medium
00512502.json,30,15,5,8840.0,3,4,3,3,0.140483,medium
00925556.json,34,17,5,8277.0,2,10,2,2,0.140477,medium
00186635.json,30,15,5,8834.0,3,4,3,3,0.140476,medium
00792435.json,30,15,5,8833.0,3,4,3,3,0.140475,medium
00926381.json,34,17,5,8265.0,2,10,2,2,0.140464,medium
00362863.json,30,15,5,8820.0,3,4,3,3,0.140461,medium
00204533.json,48,24,4,11980.0,4,0,8,4,0.14046,medium
00183155.json,30,15,5,8817.0,3,4,3,3,0.140458,medium
00566726.json,30,15,5,8816.0,3,4,3,3,0.140457,medium
00463555.json,30,15,5,8806.0,3,4,3,3,0.140445,medium
00053156.json,30,15,5,8804.0,3,4,3,3,0.140443,medium
00016654.json,30,15,5,8794.0,3,4,3,3,0.140432,medium
00706084.json,30,15,5,8772.0,3,4,3,3,0.140408,medium
00405892.json,52,26,4,11366.0,3,16,4,3,0.140398,medium
00445106.json,30,15,5,8762.0,3,4,3,3,0.140397,medium
00029592.json,52,26,4,11357.0,3,16,4,3,0.140388,medium
00971302.json,30,15,5,8747.0,3,4,3,3,0.14038,medium
00185641.json,30,15,5,8740.0,3,4,3,3,0.140373,medium
00739109.json,30,15,5,8740.0,3,4,3,3,0.140373,medium
00115903.json,52,26,4,11342.0,3,16,4,3,0.140371,medium
00208191.json,30,15,5,8735.0,3,4,3,3,0.140367,medium
00698972.json,30,15,5,8735.0,3,4,3,3,0.140367,medium
00705106.json,30,15,5,8726.0,3,4,3,3,0.140357,medium
00719061.json,30,15,5,8726.0,3,4,3,3,0.140357,medium
00202674.json,30,15,5,8725.0,3,4,3,3,0.140356,medium
00091939.json,30,15,5,8716.0,3,4,3,3,0.140346,medium
00717626.json,30,15,5,8716.0,3,4,3,3,0.140346,medium
00019720.json,34,17,5,8149.0,2,7,2,2,0.140336,medium
00876642.json,28,14,5,14656.0,3,0,3,3,0.140335,medium
00896067.json,30,15,5,8705.0,3,4,3,3,0.140334,medium
00022723.json,30,15,5,8704.0,3,4,3,3,0.140333,medium
00219557.json,56,28,4,10748.0,2,22,2,2,0.140331,medium
00185431.json,30,15,5,8702.0,3,4,3,3,0.140331,medium
00943905.json,48,24,4,11859.0,4,0,8,4,0.140326,medium
00049639.json,30,15,5,8694.0,3,4,3,3,0.140322,medium
00629449.json,52,26,4,11291.0,3,16,4,3,0.140315,medium
00807776.json,48,24,4,11848.0,4,0,8,4,0.140314,medium
00116103.json,52,26,4,11285.0,3,16,4,3,0.140308,medium
00508006.json,30,15,5,8680.0,3,4,3,3,0.140307,medium
00141194.json,30,15,5,8667.0,3,4,3,3,0.140292,medium
00777007.json,30,15,5,8665.0,3,4,3,3,0.14029,medium
00466747.json,30,15,5,8662.0,3,4,3,3,0.140287,medium
00445083.json,30,15,5,8660.0,3,4,3,3,0.140285,medium
00581238.json,50,25,4,17206.0,3,16,3,3,0.140276,medium
00269448.json,30,15,5,8650.0,3,4,3,3,0.140274,medium
00771586.json,52,26,4,11251.0,3,16,4,3,0.140271,medium
00900029.json,52,26,4,11250.0,3,16,4,3,0.14027,medium
00186634.json,30,15,5,8642.0,3,4,3,3,0.140265,medium
00882310.json,30,15,5,8640.0,3,4,3,3,0.140263,medium
00803391.json,34,17,5,8079.0,2,2,3,2,0.140259,medium
00697315.json,30,15,5,8620.0,3,4,3,3,0.140241,medium
00742962.json,48,24,4,11778.0,4,0,8,4,0.140237,medium
00638374.json,52,26,4,11219.0,3,16,4,3,0.140236,medium
00364711.json,52,26,4,11217.0,3,17,3,3,0.140234,medium
00631260.json,30,15,5,8608.0,3,4,3,3,0.140227,medium
00902529.json,34,17,5,8047.0,2,9,2,2,0.140224,medium
00746107.json,30,15,5,8603.0,3,4,3,3,0.140222,medium
00895476.json,50,25,4,17139.0,3,16,3,3,0.140202,medium
00646988.json,52,26,4,11177.0,3,17,3,3,0.140189,medium
00462281.json,34,17,5,8008.0,2,10,2,2,0.140181,medium
00004282.json,48,24,4,11716.0,4,0,8,4,0.140169,medium
00125479.json,30,15,5,8551.0,3,4,3,3,0.140164,medium
00718768.json,30,15,5,8548.0,3,4,3,3,0.140161,medium
00161315.json,30,15,5,8540.0,3,4,3,3,0.140152,medium
00392269.json,52,26,4,11138.0,3,16,4,3,0.140146,medium
00588116.json,30,15,5,8534.0,3,4,3,3,0.140146,medium
00440923.json,30,15,5,8532.0,3,4,3,3,0.140144,medium
00283176.json,34,17,5,7959.0,2,10,2,2,0.140127,medium
00189578.json,30,15,5,8515.0,3,4,3,3,0.140125,medium
00904736.json,30,15,5,8512.0,3,4,3,3,0.140122,medium
00752930.json,30,15,5,8507.0,3,4,3,3,0.140116,medium
00285959.json,56,28,4,10551.0,2,22,2,2,0.140114,medium
00926569.json,30,15,5,8497.0,3,4,3,3,0.140105,medium
00724311.json,30,15,5,8490.0,3,4,3,3,0.140097,medium
00834262.json,30,15,5,8485.0,3,4,3,3,0.140092,medium
00699311.json,34,17,5,7916.0,2,8,3,2,0.140079,medium
00953382.json,34,17,5,7911.0,2,7,2,2,0.140074,medium
00265633.json,30,15,5,8456.0,3,4,3,3,0.14006,medium
00502698.json,44,22,4,12172.0,5,0,6,5,0.140056,medium
00682281.json,30,15,5,8424.0,3,4,3,3,0.140025,medium
00212115.json,52,26,4,11027.0,3,16,4,3,0.140024,medium
00414149.json,30,15,5,8423.0,3,4,3,3,0.140023,medium
00963725.json,30,15,5,8422.0,3,4,3,3,0.140022,medium
00154088.json,30,15,5,8420.0,3,4,3,3,0.14002,medium
00582206.json,30,15,5,8416.0,3,4,3,3,0.140016,medium
00903277.json,34,17,5,7856.0,2,6,4,2,0.140013,medium
00729653.json,30,15,5,8405.0,3,4,3,3,0.140004,medium
00116703.json,30,15,5,8404.0,3,4,3,3,0.140003,medium
00525586.json,34,17,5,7845.0,2,7,4,2,0.140001,medium
00021020.json,48,24,4,11555.0,4,0,8,4,0.139991,medium
00615877.json,30,15,5,8393.0,3,4,3,3,0.13999,medium
00042181.json,30,15,5,8389.0,3,4,3,3,0.139986,medium
00786103.json,30,15,5,8368.0,3,4,3,3,0.139963,medium
00907627.json,30,15,5,8361.0,3,4,3,3,0.139955,medium
00999671.json,34,17,5,7802.0,2,10,2,2,0.139954,medium
00841147.json,50,25,4,16913.0,3,16,3,3,0.139953,medium
00953971.json,48,24,4,11502.0,4,0,8,4,0.139933,medium
00794215.json,48,24,4,11489.0,4,0,8,4,0.139919,medium
00629673.json,52,26,4,10930.0,3,16,4,3,0.139917,medium
00244552.json,30,15,5,8302.0,3,4,3,3,0.13989,medium
00626463.json,32,16,5,13686.0,2,8,3,2,0.139881,medium
00183136.json,30,15,5,8283.0,3,4,3,3,0.139869,medium
00154465.json,30,15,5,8277.0,3,4,3,3,0.139863,medium
00629671.json,52,26,4,10864.0,3,16,4,3,0.139845,medium
00874539.json,44,22,4,11978.0,5,0,6,5,0.139843,medium
00095422.json,30,15,5,8255.0,3,4,3,3,0.139838,medium
00765596.json,34,17,5,7696.0,2,10,2,2,0.139837,medium
00526469.json,30,15,5,8253.0,3,4,3,3,0.139836,medium
00905986.json,34,17,5,7689.0,2,4,5,2,0.139829,medium
00020895.json,34,17,5,7688.0,2,7,2,2,0.139828,medium
00165575.json,48,24,4,11405.0,4,0,8,4,0.139826,medium
00884816.json,48,24,4,11402.0,4,0,8,4,0.139823,medium
00996966.json,54,27,4,16236.0,2,20,3,2,0.139822,medium
00324011.json,48,24,4,11401.0,4,12,4,4,0.139822,medium
00687066.json,30,15,5,8238.0,3,4,3,3,0.13982,medium
00629900.json,30,15,5,8236.0,3,4,3,3,0.139817,medium
00194526.json,52,26,4,10838.0,3,17,3,3,0.139816,medium
00684122.json,30,15,5,8235.0,3,4,3,3,0.139816,medium
00632357.json,32,16,5,13617.0,2,8,3,2,0.139805,medium
00253281.json,30,15,5,8224.0,3,4,3,3,0.139804,medium
00128192.json,30,15,5,8221.0,3,3,3,3,0.139801,medium
00095468.json,30,15,5,8219.0,3,4,3,3,0.139799,medium
00601347.json,30,15,5,8218.0,3,4,3,3,0.139798,medium
00677225.json,30,15,5,8217.0,3,4,3,3,0.139796,medium
00719969.json,34,17,5,7643.0,2,9,3,2,0.139779,medium
00765948.json,30,15,5,8189.0,3,4,3,3,0.139766,medium
00165440.json,30,15,5,8174.0,3,4,3,3,0.139749,medium
00838110.json,52,26,4,10773.0,3,17,3,3,0.139744,medium
00203662.json,52,26,4,10772.0,3,16,4,3,0.139743,medium
00286604.json,30,15,5,8166.0,3,4,3,3,0.13974,medium
00157866.json,30,15,5,8162.0,3,4,3,3,0.139736,medium
00189581.json,30,15,5,8153.0,3,4,3,3,0.139726,medium
00606195.json,30,15,5,8145.0,3,4,3,3,0.139717,medium
00119357.json,30,15,5,8129.0,3,4,3,3,0.139699,medium
00711577.json,30,15,5,8117.0,3,4,3,3,0.139686,medium
00320921.json,30,15,5,8109.0,3,4,3,3,0.139677,medium
00020981.json,34,17,5,7531.0,2,7,2,2,0.139655,medium
00133500.json,30,15,5,8085.0,3,4,3,3,0.139651,medium
00405019.json,48,24,4,11242.0,4,0,8,4,0.139646,medium
00133904.json,30,15,5,8063.0,3,4,3,3,0.139627,medium
00107320.json,30,15,5,8057.0,3,4,3,3,0.13962,medium
00063493.json,52,26,4,10639.0,3,17,3,3,0.139597,medium
00866195.json,30,15,5,8036.0,3,0,4,3,0.139597,medium
00047522.json,30,15,5,8028.0,3,4,3,3,0.139588,medium
00786933.json,30,15,5,8020.0,3,4,3,3,0.139579,medium
00242998.json,56,28,4,10047.0,2,0,12,2,0.139559,medium
00601208.json,30,15,5,8000.0,3,4,3,3,0.139557,medium
