sample_id,image_count_in_cad,action_json_exists,example_image_paths
00195765,5,1,images/0019/00195765_0.png | images/0019/00195765_4.png | images/0019/00195765_3.png | images/0019/00195765_1.png | images/0019/00195765_2.png
00195815,5,1,images/0019/00195815_4.png | images/0019/00195815_0.png | images/0019/00195815_1.png | images/0019/00195815_2.png | images/0019/00195815_3.png
00195839,5,1,images/0019/00195839_3.png | images/0019/00195839_2.png | images/0019/00195839_0.png | images/0019/00195839_1.png | images/0019/00195839_4.png
00195841,5,1,images/0019/00195841_0.png | images/0019/00195841_1.png | images/0019/00195841_4.png | images/0019/00195841_2.png | images/0019/00195841_3.png
00195853,5,1,images/0019/00195853_0.png | images/0019/00195853_1.png | images/0019/00195853_2.png | images/0019/00195853_4.png | images/0019/00195853_3.png
00195854,5,1,images/0019/00195854_4.png | images/0019/00195854_3.png | images/0019/00195854_1.png | images/0019/00195854_2.png | images/0019/00195854_0.png
00195910,5,1,images/0019/00195910_4.png | images/0019/00195910_0.png | images/0019/00195910_3.png | images/0019/00195910_1.png | images/0019/00195910_2.png
00195926,5,1,images/0019/00195926_2.png | images/0019/00195926_4.png | images/0019/00195926_0.png | images/0019/00195926_3.png | images/0019/00195926_1.png
00196000,5,1,images/0019/00196000_0.png | images/0019/00196000_2.png | images/0019/00196000_1.png | images/0019/00196000_4.png | images/0019/00196000_3.png
00196009,5,1,images/0019/00196009_2.png | images/0019/00196009_4.png | images/0019/00196009_0.png | images/0019/00196009_1.png | images/0019/00196009_3.png
00196044,5,1,images/0019/00196044_4.png | images/0019/00196044_0.png | images/0019/00196044_1.png | images/0019/00196044_3.png | images/0019/00196044_2.png
00196045,5,1,images/0019/00196045_1.png | images/0019/00196045_0.png | images/0019/00196045_3.png | images/0019/00196045_4.png | images/0019/00196045_2.png
00196057,5,1,images/0019/00196057_1.png | images/0019/00196057_0.png | images/0019/00196057_2.png | images/0019/00196057_3.png | images/0019/00196057_4.png
00196110,5,1,images/0019/00196110_1.png | images/0019/00196110_2.png | images/0019/00196110_0.png | images/0019/00196110_4.png | images/0019/00196110_3.png
00196181,5,1,images/0019/00196181_1.png | images/0019/00196181_0.png | images/0019/00196181_2.png | images/0019/00196181_3.png | images/0019/00196181_4.png
00196293,5,1,images/0019/00196293_3.png | images/0019/00196293_4.png | images/0019/00196293_2.png | images/0019/00196293_0.png | images/0019/00196293_1.png
00196308,5,1,images/0019/00196308_0.png | images/0019/00196308_2.png | images/0019/00196308_3.png | images/0019/00196308_1.png | images/0019/00196308_4.png
00196364,5,1,images/0019/00196364_0.png | images/0019/00196364_2.png | images/0019/00196364_3.png | images/0019/00196364_1.png | images/0019/00196364_4.png
00196389,5,1,images/0019/00196389_0.png | images/0019/00196389_4.png | images/0019/00196389_3.png | images/0019/00196389_1.png | images/0019/00196389_2.png
00196403,5,1,images/0019/00196403_2.png | images/0019/00196403_4.png | images/0019/00196403_0.png | images/0019/00196403_3.png | images/0019/00196403_1.png
00196406,5,1,images/0019/00196406_3.png | images/0019/00196406_0.png | images/0019/00196406_1.png | images/0019/00196406_2.png | images/0019/00196406_4.png
00196423,5,1,images/0019/00196423_0.png | images/0019/00196423_3.png | images/0019/00196423_1.png | images/0019/00196423_2.png | images/0019/00196423_4.png
00196431,5,1,images/0019/00196431_2.png | images/0019/00196431_4.png | images/0019/00196431_1.png | images/0019/00196431_0.png | images/0019/00196431_3.png
00196439,5,1,images/0019/00196439_3.png | images/0019/00196439_1.png | images/0019/00196439_4.png | images/0019/00196439_0.png | images/0019/00196439_2.png
00196538,5,1,images/0019/00196538_0.png | images/0019/00196538_4.png | images/0019/00196538_2.png | images/0019/00196538_3.png | images/0019/00196538_1.png
00196585,5,1,images/0019/00196585_0.png | images/0019/00196585_1.png | images/0019/00196585_3.png | images/0019/00196585_4.png | images/0019/00196585_2.png
00196599,5,1,images/0019/00196599_4.png | images/0019/00196599_3.png | images/0019/00196599_1.png | images/0019/00196599_2.png | images/0019/00196599_0.png
00196619,5,1,images/0019/00196619_0.png | images/0019/00196619_2.png | images/0019/00196619_4.png | images/0019/00196619_1.png | images/0019/00196619_3.png
00196661,5,1,images/0019/00196661_0.png | images/0019/00196661_1.png | images/0019/00196661_4.png | images/0019/00196661_3.png | images/0019/00196661_2.png
00196715,5,1,images/0019/00196715_3.png | images/0019/00196715_0.png | images/0019/00196715_2.png | images/0019/00196715_4.png | images/0019/00196715_1.png
00196716,5,1,images/0019/00196716_0.png | images/0019/00196716_4.png | images/0019/00196716_3.png | images/0019/00196716_1.png | images/0019/00196716_2.png
00196720,5,1,images/0019/00196720_0.png | images/0019/00196720_2.png | images/0019/00196720_3.png | images/0019/00196720_1.png | images/0019/00196720_4.png
00196721,5,1,images/0019/00196721_3.png | images/0019/00196721_0.png | images/0019/00196721_2.png | images/0019/00196721_1.png | images/0019/00196721_4.png
00196727,5,1,images/0019/00196727_1.png | images/0019/00196727_0.png | images/0019/00196727_3.png | images/0019/00196727_4.png | images/0019/00196727_2.png
00196729,5,1,images/0019/00196729_0.png | images/0019/00196729_1.png | images/0019/00196729_4.png | images/0019/00196729_3.png | images/0019/00196729_2.png
00196737,5,1,images/0019/00196737_0.png | images/0019/00196737_3.png | images/0019/00196737_1.png | images/0019/00196737_2.png | images/0019/00196737_4.png
00196739,5,1,images/0019/00196739_1.png | images/0019/00196739_0.png | images/0019/00196739_4.png | images/0019/00196739_2.png | images/0019/00196739_3.png
00196741,5,1,images/0019/00196741_3.png | images/0019/00196741_1.png | images/0019/00196741_4.png | images/0019/00196741_0.png | images/0019/00196741_2.png
00196743,5,1,images/0019/00196743_4.png | images/0019/00196743_2.png | images/0019/00196743_3.png | images/0019/00196743_0.png | images/0019/00196743_1.png
00196759,5,1,images/0019/00196759_1.png | images/0019/00196759_2.png | images/0019/00196759_3.png | images/0019/00196759_4.png | images/0019/00196759_0.png
00196830,5,1,images/0019/00196830_3.png | images/0019/00196830_4.png | images/0019/00196830_0.png | images/0019/00196830_1.png | images/0019/00196830_2.png
00196920,5,1,images/0019/00196920_4.png | images/0019/00196920_2.png | images/0019/00196920_3.png | images/0019/00196920_0.png | images/0019/00196920_1.png
00196946,5,1,images/0019/00196946_1.png | images/0019/00196946_0.png | images/0019/00196946_4.png | images/0019/00196946_2.png | images/0019/00196946_3.png
00196957,5,1,images/0019/00196957_0.png | images/0019/00196957_2.png | images/0019/00196957_4.png | images/0019/00196957_1.png | images/0019/00196957_3.png
00196959,5,1,images/0019/00196959_1.png | images/0019/00196959_3.png | images/0019/00196959_2.png | images/0019/00196959_0.png | images/0019/00196959_4.png
00197168,5,1,images/0019/00197168_3.png | images/0019/00197168_2.png | images/0019/00197168_4.png | images/0019/00197168_0.png | images/0019/00197168_1.png
00197218,5,1,images/0019/00197218_2.png | images/0019/00197218_0.png | images/0019/00197218_3.png | images/0019/00197218_4.png | images/0019/00197218_1.png
00197261,5,1,images/0019/00197261_0.png | images/0019/00197261_2.png | images/0019/00197261_4.png | images/0019/00197261_1.png | images/0019/00197261_3.png
00197278,5,1,images/0019/00197278_3.png | images/0019/00197278_2.png | images/0019/00197278_4.png | images/0019/00197278_1.png | images/0019/00197278_0.png
00197322,5,1,images/0019/00197322_1.png | images/0019/00197322_2.png | images/0019/00197322_3.png | images/0019/00197322_0.png | images/0019/00197322_4.png
00197406,5,1,images/0019/00197406_2.png | images/0019/00197406_0.png | images/0019/00197406_3.png | images/0019/00197406_4.png | images/0019/00197406_1.png
00197420,5,1,images/0019/00197420_2.png | images/0019/00197420_4.png | images/0019/00197420_1.png | images/0019/00197420_3.png | images/0019/00197420_0.png
00197436,5,1,images/0019/00197436_0.png | images/0019/00197436_1.png | images/0019/00197436_2.png | images/0019/00197436_4.png | images/0019/00197436_3.png
00197451,5,1,images/0019/00197451_3.png | images/0019/00197451_4.png | images/0019/00197451_0.png | images/0019/00197451_1.png | images/0019/00197451_2.png
00197485,5,1,images/0019/00197485_3.png | images/0019/00197485_4.png | images/0019/00197485_0.png | images/0019/00197485_2.png | images/0019/00197485_1.png
00197494,5,1,images/0019/00197494_1.png | images/0019/00197494_3.png | images/0019/00197494_0.png | images/0019/00197494_2.png | images/0019/00197494_4.png
00197517,5,1,images/0019/00197517_1.png | images/0019/00197517_0.png | images/0019/00197517_4.png | images/0019/00197517_2.png | images/0019/00197517_3.png
00197605,5,1,images/0019/00197605_2.png | images/0019/00197605_0.png | images/0019/00197605_1.png | images/0019/00197605_3.png | images/0019/00197605_4.png
00197642,5,1,images/0019/00197642_4.png | images/0019/00197642_0.png | images/0019/00197642_1.png | images/0019/00197642_2.png | images/0019/00197642_3.png
00197652,5,1,images/0019/00197652_0.png | images/0019/00197652_2.png | images/0019/00197652_1.png | images/0019/00197652_3.png | images/0019/00197652_4.png
00197662,5,1,images/0019/00197662_3.png | images/0019/00197662_2.png | images/0019/00197662_0.png | images/0019/00197662_4.png | images/0019/00197662_1.png
00197737,5,1,images/0019/00197737_1.png | images/0019/00197737_2.png | images/0019/00197737_3.png | images/0019/00197737_4.png | images/0019/00197737_0.png
00197754,5,1,images/0019/00197754_0.png | images/0019/00197754_2.png | images/0019/00197754_1.png | images/0019/00197754_3.png | images/0019/00197754_4.png
00197781,5,1,images/0019/00197781_1.png | images/0019/00197781_4.png | images/0019/00197781_3.png | images/0019/00197781_2.png | images/0019/00197781_0.png
00197791,5,1,images/0019/00197791_4.png | images/0019/00197791_1.png | images/0019/00197791_0.png | images/0019/00197791_3.png | images/0019/00197791_2.png
00197828,5,1,images/0019/00197828_2.png | images/0019/00197828_4.png | images/0019/00197828_1.png | images/0019/00197828_3.png | images/0019/00197828_0.png
00197856,5,1,images/0019/00197856_2.png | images/0019/00197856_4.png | images/0019/00197856_0.png | images/0019/00197856_3.png | images/0019/00197856_1.png
00197894,5,1,images/0019/00197894_1.png | images/0019/00197894_2.png | images/0019/00197894_4.png | images/0019/00197894_3.png | images/0019/00197894_0.png
00197925,5,1,images/0019/00197925_4.png | images/0019/00197925_0.png | images/0019/00197925_2.png | images/0019/00197925_1.png | images/0019/00197925_3.png
00198112,5,1,images/0019/00198112_0.png | images/0019/00198112_1.png | images/0019/00198112_4.png | images/0019/00198112_3.png | images/0019/00198112_2.png
00198113,5,1,images/0019/00198113_1.png | images/0019/00198113_0.png | images/0019/00198113_2.png | images/0019/00198113_4.png | images/0019/00198113_3.png
00198154,5,1,images/0019/00198154_3.png | images/0019/00198154_4.png | images/0019/00198154_0.png | images/0019/00198154_1.png | images/0019/00198154_2.png
00198174,5,1,images/0019/00198174_0.png | images/0019/00198174_3.png | images/0019/00198174_2.png | images/0019/00198174_4.png | images/0019/00198174_1.png
00198180,5,1,images/0019/00198180_4.png | images/0019/00198180_1.png | images/0019/00198180_0.png | images/0019/00198180_3.png | images/0019/00198180_2.png
00198181,5,1,images/0019/00198181_0.png | images/0019/00198181_3.png | images/0019/00198181_4.png | images/0019/00198181_2.png | images/0019/00198181_1.png
00198182,5,1,images/0019/00198182_1.png | images/0019/00198182_2.png | images/0019/00198182_0.png | images/0019/00198182_3.png | images/0019/00198182_4.png
00198275,5,1,images/0019/00198275_0.png | images/0019/00198275_3.png | images/0019/00198275_4.png | images/0019/00198275_1.png | images/0019/00198275_2.png
00198299,5,1,images/0019/00198299_2.png | images/0019/00198299_3.png | images/0019/00198299_1.png | images/0019/00198299_0.png | images/0019/00198299_4.png
00198387,5,1,images/0019/00198387_0.png | images/0019/00198387_1.png | images/0019/00198387_2.png | images/0019/00198387_4.png | images/0019/00198387_3.png
00198400,5,1,images/0019/00198400_1.png | images/0019/00198400_4.png | images/0019/00198400_0.png | images/0019/00198400_2.png | images/0019/00198400_3.png
00198422,5,1,images/0019/00198422_0.png | images/0019/00198422_1.png | images/0019/00198422_2.png | images/0019/00198422_3.png | images/0019/00198422_4.png
00198425,5,1,images/0019/00198425_2.png | images/0019/00198425_3.png | images/0019/00198425_0.png | images/0019/00198425_1.png | images/0019/00198425_4.png
00198469,5,1,images/0019/00198469_0.png | images/0019/00198469_1.png | images/0019/00198469_3.png | images/0019/00198469_4.png | images/0019/00198469_2.png
00198487,5,1,images/0019/00198487_3.png | images/0019/00198487_2.png | images/0019/00198487_1.png | images/0019/00198487_4.png | images/0019/00198487_0.png
00198591,5,1,images/0019/00198591_0.png | images/0019/00198591_1.png | images/0019/00198591_4.png | images/0019/00198591_3.png | images/0019/00198591_2.png
00198759,5,1,images/0019/00198759_1.png | images/0019/00198759_4.png | images/0019/00198759_2.png | images/0019/00198759_0.png | images/0019/00198759_3.png
00198819,5,1,images/0019/00198819_0.png | images/0019/00198819_2.png | images/0019/00198819_1.png | images/0019/00198819_3.png | images/0019/00198819_4.png
00198841,5,1,images/0019/00198841_0.png | images/0019/00198841_4.png | images/0019/00198841_2.png | images/0019/00198841_1.png | images/0019/00198841_3.png
00198850,5,1,images/0019/00198850_1.png | images/0019/00198850_4.png | images/0019/00198850_0.png | images/0019/00198850_2.png | images/0019/00198850_3.png
00199016,5,1,images/0019/00199016_0.png | images/0019/00199016_1.png | images/0019/00199016_4.png | images/0019/00199016_2.png | images/0019/00199016_3.png
00199024,5,1,images/0019/00199024_4.png | images/0019/00199024_0.png | images/0019/00199024_3.png | images/0019/00199024_1.png | images/0019/00199024_2.png
00199177,5,1,images/0019/00199177_3.png | images/0019/00199177_0.png | images/0019/00199177_1.png | images/0019/00199177_4.png | images/0019/00199177_2.png
00199187,5,1,images/0019/00199187_0.png | images/0019/00199187_4.png | images/0019/00199187_2.png | images/0019/00199187_1.png | images/0019/00199187_3.png
00199209,5,1,images/0019/00199209_0.png | images/0019/00199209_2.png | images/0019/00199209_4.png | images/0019/00199209_1.png | images/0019/00199209_3.png
00199270,5,1,images/0019/00199270_1.png | images/0019/00199270_2.png | images/0019/00199270_3.png | images/0019/00199270_4.png | images/0019/00199270_0.png
00199452,5,1,images/0019/00199452_3.png | images/0019/00199452_2.png | images/0019/00199452_4.png | images/0019/00199452_0.png | images/0019/00199452_1.png
